"","season","week","homeTeam","awayTeam","awayDefPoints","homeDefPoints","awayOffPoints","homeOffPoints"
"572",2001,6,"MIN","GB",0,7,14,27
"573",2001,6,"ARI","KC",0,0,16,24
"574",2001,6,"IND","NE",0,0,38,16
"575",2001,6,"NYG","PHI",0,0,10,9
"576",2001,6,"TB","PIT",0,0,17,10
"577",2001,6,"NYJ","LA",7,0,27,14
"578",2001,6,"DET","TEN",7,0,19,24
"579",2001,7,"DAL","ARI",0,7,3,10
"580",2001,7,"LAC","BUF",0,7,24,20
"581",2001,7,"DET","CIN",0,0,31,27
"582",2001,7,"KC","IND",0,0,34,27
"583",2001,7,"BAL","JAX",0,0,17,20
"584",2001,7,"SEA","MIA",0,0,24,20
"585",2001,7,"TB","MIN",0,0,14,41
"586",2001,7,"DEN","NE",0,7,20,24
"587",2001,7,"LA","NO",0,0,36,31
"588",2001,7,"WAS","NYG",0,7,21,27
"589",2001,7,"CAR","NYJ",7,7,6,6
"590",2001,7,"PHI","LV",0,0,20,10
"591",2001,7,"CHI","SF",14,7,17,28
"592",2001,7,"PIT","TEN",0,0,7,34
"593",2001,8,"PIT","BAL",0,0,13,10
"594",2001,8,"MIA","CAR",0,7,6,16
"595",2001,8,"CHI","CLE",7,7,14,21
"596",2001,8,"NYG","DAL",14,0,10,27
"597",2001,8,"LV","DEN",0,0,27,38
"598",2001,8,"SF","DET",7,0,6,21
"599",2001,8,"BUF","IND",0,7,30,7
"600",2001,8,"TEN","JAX",0,0,24,28
"601",2001,8,"LAC","KC",0,0,27,20
"602",2001,8,"ATL","NE",0,0,24,10
"603",2001,8,"NO","NYJ",0,0,16,7
"604",2001,8,"ARI","PHI",0,0,21,7
"605",2001,8,"WAS","SEA",0,0,14,27
"606",2001,8,"GB","TB",0,7,20,14
"607",2001,9,"TEN","BAL",0,0,16,10
"608",2001,9,"NE","BUF",0,0,10,21
"609",2001,9,"LA","CAR",0,7,14,41
"610",2001,9,"JAX","CIN",0,0,13,28
"611",2001,9,"ATL","DAL",0,0,13,20
"612",2001,9,"CHI","GB",0,0,20,12
"613",2001,9,"NYJ","KC",0,0,7,27
"614",2001,9,"IND","MIA",0,0,27,24
"615",2001,9,"PHI","MIN",0,0,17,48
"616",2001,9,"SF","NO",0,0,26,28
"617",2001,9,"ARI","NYG",0,0,17,10
"618",2001,9,"SEA","LV",0,0,27,34
"619",2001,9,"CLE","PIT",0,0,15,10
"620",2001,9,"DEN","LAC",7,0,10,26
"621",2001,9,"DET","TB",7,0,13,17
"622",2001,10,"GB","ATL",0,0,23,20
"623",2001,10,"TB","CHI",0,0,27,23
"624",2001,10,"BAL","CLE",7,0,20,17
"625",2001,10,"ARI","DET",0,7,38,38
"626",2001,10,"NO","IND",0,0,20,34
"627",2001,10,"PIT","JAX",0,0,7,20
"628",2001,10,"MIN","NYG",0,0,16,28
"629",2001,10,"MIA","NYJ",14,0,10,0
"630",2001,10,"DAL","PHI",14,0,22,3
"631",2001,10,"LV","LAC",0,0,24,34
"632",2001,10,"BUF","SEA",0,0,23,20
"633",2001,10,"CAR","SF",0,0,24,23
"634",2001,10,"NE","LA",0,7,24,10
"635",2001,10,"CIN","TEN",0,0,20,7
"636",2001,10,"DEN","WAS",0,0,17,10
"637",2001,11,"LAC","ARI",0,0,20,17
"638",2001,11,"CAR","ATL",0,0,10,7
"639",2001,11,"JAX","BAL",0,0,24,21
"640",2001,11,"MIN","CHI",0,0,13,6
"641",2001,11,"CLE","CIN",0,0,0,19
"642",2001,11,"DAL","DEN",0,7,26,17
"643",2001,11,"DET","GB",0,7,27,20
"644",2001,11,"BUF","MIA",0,0,34,28
"645",2001,11,"NE","NO",0,0,17,35
"646",2001,11,"NYG","LV",0,0,28,10
"647",2001,11,"TEN","PIT",7,0,27,24
"648",2001,11,"KC","SEA",0,0,7,20
"649",2001,11,"IND","SF",7,0,34,21
"650",2001,11,"LA","TB",0,0,24,16
"651",2001,11,"PHI","WAS",0,0,13,3
"652",2001,12,"LV","ARI",0,0,33,31
"653",2001,12,"SF","BUF",0,0,0,35
"654",2001,12,"NO","CAR",0,0,23,27
"655",2001,12,"WAS","DAL",0,0,20,14
"656",2001,12,"MIA","DEN",0,7,10,14
"657",2001,12,"CHI","DET",0,0,10,13
"658",2001,12,"JAX","GB",0,7,28,13
"659",2001,12,"BAL","IND",7,7,20,33
"660",2001,12,"PIT","MIN",0,0,17,21
"661",2001,12,"NYJ","NE",0,0,17,16
"662",2001,12,"KC","PHI",0,0,23,10
"663",2001,12,"SEA","LAC",0,0,10,13
"664",2001,12,"ATL","LA",7,0,28,6
"665",2001,12,"CIN","TB",7,0,9,13
"666",2001,12,"CLE","TEN",0,0,31,14
"667",2001,13,"BUF","CAR",0,7,24,20
"668",2001,13,"GB","CHI",0,0,7,17
"669",2001,13,"NE","CLE",7,7,9,20
"670",2001,13,"TB","DET",0,0,12,14
"671",2001,13,"MIA","IND",0,0,6,42
"672",2001,13,"CIN","JAX",0,0,14,10
"673",2001,13,"LV","KC",0,7,27,21
"674",2001,13,"ATL","NO",0,0,28,10
"675",2001,13,"DAL","NYG",0,0,13,20
"676",2001,13,"PIT","NYJ",0,0,7,19
"677",2001,13,"PHI","LAC",0,7,14,17
"678",2001,13,"DEN","SEA",0,0,7,20
"679",2001,13,"LA","SF",0,0,14,27
"680",2001,13,"MIN","TEN",0,0,24,42
"681",2001,13,"ARI","WAS",0,0,20,10
"682",2001,14,"NYG","ARI",0,0,13,17
"683",2001,14,"IND","ATL",0,0,27,41
"684",2001,14,"NYJ","CIN",0,0,14,17
"685",2001,14,"SEA","DAL",0,7,3,20
"686",2001,14,"KC","DEN",0,0,23,26
"687",2001,14,"TEN","GB",0,0,20,24
"688",2001,14,"CLE","JAX",0,7,16,3
"689",2001,14,"SF","MIA",0,0,0,21
"690",2001,14,"DET","MIN",7,7,17,20
"691",2001,14,"BUF","NE",0,0,12,9
"692",2001,14,"LAC","LV",0,0,13,6
"693",2001,14,"WAS","PHI",0,0,20,6
"694",2001,14,"BAL","PIT",0,0,27,21
"695",2001,14,"NO","LA",0,0,34,21
"696",2001,14,"CHI","TB",0,0,3,27
"697",2001,15,"ATL","BUF",7,0,24,33
"698",2001,15,"WAS","CHI",0,0,20,13
"699",2001,15,"BAL","CIN",0,0,0,16
"700",2001,15,"GB","CLE",0,7,7,24
"701",2001,15,"ARI","DAL",0,7,10,10
"702",2001,15,"PIT","DET",0,7,14,41
"703",2001,15,"MIN","JAX",0,0,33,3
"704",2001,15,"NE","MIA",0,0,13,20
"705",2001,15,"TB","NO",0,7,21,40
"706",2001,15,"IND","NYJ",0,0,29,27
"707",2001,15,"SF","PHI",0,0,3,13
"708",2001,15,"KC","LAC",0,0,17,20
"709",2001,15,"NYG","SEA",7,7,17,20
"710",2001,15,"CAR","LA",7,0,31,33
"711",2001,15,"LV","TEN",0,0,13,10
"712",2001,16,"CAR","ARI",7,0,23,7
"713",2001,16,"MIA","ATL",0,7,14,14
"714",2001,16,"TB","BAL",0,0,10,23
"715",2001,16,"NYJ","BUF",0,0,14,9
"716",2001,16,"DET","CHI",7,0,17,0
"717",2001,16,"TEN","CLE",0,0,41,38
"718",2001,16,"LA","IND",0,0,17,42
"719",2001,16,"JAX","KC",0,0,30,24
"720",2001,16,"GB","MIN",0,7,13,17
"721",2001,16,"PHI","NYG",0,0,20,24
"722",2001,16,"DEN","LV",0,0,17,23
"723",2001,16,"CIN","PIT",0,7,24,20
"724",2001,16,"LAC","SEA",0,0,24,22
"725",2001,16,"DAL","SF",0,0,21,27
"726",2001,16,"NO","WAS",0,0,40,10
"727",2001,17,"WAS","ARI",7,0,10,20
"728",2001,17,"LA","ATL",0,0,13,31
"729",2001,17,"MIA","BUF",0,7,7,27
"730",2001,17,"TEN","CIN",0,0,23,21
"731",2001,17,"PIT","CLE",0,7,7,21
"732",2001,17,"DET","DAL",0,0,10,17
"733",2001,17,"IND","DEN",0,0,10,29
"734",2001,17,"NYG","GB",0,0,34,24
"735",2001,17,"CHI","JAX",0,0,14,33
"736",2001,17,"SEA","KC",0,0,17,21
"737",2001,17,"BAL","MIN",0,7,3,12
"738",2001,17,"CAR","NE",21,0,17,6
"739",2001,17,"LV","NYJ",7,0,17,23
"740",2001,17,"TB","PHI",0,0,17,13
"741",2001,17,"NO","SF",0,0,38,0
"742",2002,1,"WAS","ARI",0,0,23,31
"743",2002,1,"GB","ATL",0,0,34,37
"744",2002,1,"CAR","BAL",0,0,7,10
"745",2002,1,"HOU","DAL",0,0,10,17
"746",2002,1,"MIA","DET",0,0,21,49
"747",2002,1,"JAX","IND",7,0,21,24
"748",2002,1,"CLE","KC",0,0,41,40
"749",2002,1,"CHI","MIN",0,0,23,27
"750",2002,1,"TB","NO",7,0,20,20
"751",2002,1,"BUF","NYJ",0,0,37,31
"752",2002,1,"TEN","PHI",0,0,24,27
"753",2002,1,"NE","PIT",0,0,14,30
"754",2002,1,"CIN","LAC",0,0,34,6
"755",2002,1,"LV","SEA",0,0,17,31
"756",2002,1,"NYG","SF",0,0,16,13
"757",2002,1,"DEN","LA",0,0,16,23
"758",2002,2,"SEA","ARI",0,0,24,13
"759",2002,2,"MIN","BUF",7,0,40,41
"760",2002,2,"ATL","CHI",0,0,14,13
"761",2002,2,"CLE","CIN",0,0,7,20
"762",2002,2,"SF","DEN",0,0,24,14
"763",2002,2,"CAR","DET",0,7,7,24
"764",2002,2,"NO","GB",0,7,20,28
"765",2002,2,"LAC","HOU",0,7,3,17
"766",2002,2,"KC","JAX",0,0,24,16
"767",2002,2,"IND","MIA",0,0,21,13
"768",2002,2,"NYJ","NE",14,0,30,7
"769",2002,2,"LA","NYG",7,0,19,21
"770",2002,2,"PIT","LV",0,0,30,17
"771",2002,2,"WAS","PHI",0,7,37,0
"772",2002,2,"BAL","TB",14,0,9,0
"773",2002,2,"DAL","TEN",0,7,13,14
"774",2002,3,"DEN","BUF",0,7,24,21
"775",2002,3,"MIN","CAR",0,0,21,14
"776",2002,3,"ATL","CIN",0,0,3,30
"777",2002,3,"TEN","CLE",7,7,24,21
"778",2002,3,"PHI","DAL",0,0,13,44
"779",2002,3,"DET","GB",7,7,30,24
"780",2002,3,"HOU","IND",0,0,23,3
"781",2002,3,"NE","KC",0,0,38,41
"782",2002,3,"CHI","NO",0,0,28,23
"783",2002,3,"MIA","NYJ",0,0,3,30
"784",2002,3,"ARI","LAC",7,0,14,14
"785",2002,3,"NYG","SEA",0,0,6,9
"786",2002,3,"TB","LA",0,7,14,20
"787",2002,3,"SF","WAS",0,0,10,20
"788",2002,4,"GB","CAR",0,0,14,17
"789",2002,4,"BUF","CHI",7,0,20,34
"790",2002,4,"PIT","CLE",0,0,13,16
"791",2002,4,"LA","DAL",0,0,13,10
"792",2002,4,"BAL","DEN",0,7,24,27
"793",2002,4,"PHI","HOU",0,0,17,34
"794",2002,4,"KC","MIA",0,0,30,48
"795",2002,4,"SEA","MIN",0,7,24,41
"796",2002,4,"LAC","NE",0,0,14,21
"797",2002,4,"DET","NO",0,7,21,19
"798",2002,4,"ARI","NYG",0,7,7,14
"799",2002,4,"JAX","NYJ",0,0,3,28
"800",2002,4,"CIN","TB",7,7,28,0
"801",2002,4,"LV","TEN",0,21,28,31
"802",2002,5,"CAR","ARI",0,0,16,13
"803",2002,5,"CLE","BAL",0,0,26,21
"804",2002,5,"IND","CIN",0,0,21,28
"805",2002,5,"CHI","GB",7,0,27,21
"806",2002,5,"NYJ","KC",0,0,30,24
"807",2002,5,"MIA","NE",0,0,14,27
"808",2002,5,"DAL","NYG",0,0,21,17
"809",2002,5,"BUF","LV",7,0,42,31
"810",2002,5,"JAX","PHI",0,7,24,20
"811",2002,5,"NO","PIT",0,0,28,33
"812",2002,5,"DEN","LAC",0,7,10,17
"813",2002,5,"SF","LA",0,7,13,30
"814",2002,5,"ATL","TB",7,0,13,6
"815",2002,5,"TEN","WAS",0,0,31,14
"816",2002,6,"NYG","ATL",0,0,17,10
"817",2002,6,"IND","BAL",0,0,20,22
"818",2002,6,"HOU","BUF",0,0,31,24
"819",2002,6,"DAL","CAR",0,0,13,14
"820",2002,6,"TB","CLE",0,0,3,17
"821",2002,6,"MIN","DET",7,0,17,31
"822",2002,6,"NE","GB",0,0,28,10
"823",2002,6,"TEN","JAX",0,0,14,23
"824",2002,6,"LAC","KC",0,0,34,35
"825",2002,6,"DEN","MIA",7,0,17,22
"826",2002,6,"WAS","NO",7,7,37,21
"827",2002,6,"LA","LV",0,0,13,28
"828",2002,6,"CIN","PIT",0,0,34,7
"829",2002,6,"SEA","SF",0,7,27,14
"830",2002,7,"MIA","BUF",7,0,16,10
"831",2002,7,"ATL","CAR",0,0,0,30
"832",2002,7,"DET","CHI",0,0,20,23
"833",2002,7,"ARI","DAL",0,0,7,9
"834",2002,7,"KC","DEN",0,0,37,34
"835",2002,7,"CLE","HOU",0,0,17,34
"836",2002,7,"PIT","IND",0,0,10,28
"837",2002,7,"BAL","JAX",0,0,10,17
"838",2002,7,"NYJ","MIN",0,0,7,20
"839",2002,7,"LV","LAC",0,0,28,21
"840",2002,7,"LA","SEA",7,0,14,37
"841",2002,7,"NO","SF",0,0,27,37
"842",2002,7,"PHI","TB",7,0,3,20
"843",2002,7,"GB","WAS",0,0,9,30
"844",2002,8,"SF","ARI",0,0,28,38
"845",2002,8,"NO","ATL",0,0,37,34
"846",2002,8,"MIN","CHI",0,0,7,23
"847",2002,8,"NYJ","CLE",0,7,23,14
"848",2002,8,"NE","DEN",0,0,24,17
"849",2002,8,"BUF","DET",0,0,17,24
"850",2002,8,"JAX","HOU",0,0,20,17
"851",2002,8,"WAS","IND",0,0,21,26
"852",2002,8,"PHI","NYG",0,0,3,16
"853",2002,8,"KC","LV",0,0,10,20
"854",2002,8,"BAL","PIT",0,0,31,17
"855",2002,8,"DAL","SEA",0,0,17,14
"856",2002,8,"CAR","TB",0,0,12,9
"857",2002,8,"CIN","TEN",0,0,30,24
"858",2002,9,"ATL","BAL",0,7,17,13
"859",2002,9,"HOU","CIN",7,0,31,3
"860",2002,9,"DET","DAL",0,0,7,9
"861",2002,9,"NYG","JAX",0,0,17,24
"862",2002,9,"GB","MIA",0,7,10,17
"863",2002,9,"TB","MIN",0,0,24,38
"864",2002,9,"BUF","NE",0,0,38,7
"865",2002,9,"LAC","NYJ",7,0,37,14
"866",2002,9,"CHI","PHI",0,0,19,13
"867",2002,9,"CLE","PIT",0,7,23,14
"868",2002,9,"LV","SF",0,0,23,20
"869",2002,9,"ARI","LA",0,7,27,7
"870",2002,9,"IND","TEN",7,0,16,14
"871",2002,9,"SEA","WAS",0,0,14,3
"872",2002,10,"PIT","ATL",0,0,34,34
"873",2002,10,"BAL","CIN",0,14,27,24
"874",2002,10,"GB","DET",0,7,14,33
"875",2002,10,"TEN","HOU",0,0,10,17
"876",2002,10,"PHI","IND",0,0,35,13
"877",2002,10,"SF","KC",0,0,13,17
"878",2002,10,"NYJ","MIA",0,0,10,13
"879",2002,10,"CHI","NE",0,0,33,30
"880",2002,10,"CAR","NO",7,0,27,24
"881",2002,10,"MIN","NYG",0,0,28,20
"882",2002,10,"DEN","LV",7,0,27,10
"883",2002,10,"LA","LAC",14,0,10,28
"884",2002,10,"ARI","SEA",0,0,27,6
"885",2002,10,"JAX","WAS",0,0,7,26
"886",2002,11,"PHI","ARI",0,0,14,38
"887",2002,11,"MIA","BAL",0,0,7,27
"888",2002,11,"KC","BUF",0,0,16,17
"889",2002,11,"TB","CAR",0,0,10,23
"890",2002,11,"LA","CHI",0,0,16,21
"891",2002,11,"CIN","CLE",0,0,27,20
"892",2002,11,"IND","DAL",0,0,3,20
"893",2002,11,"SEA","DEN",7,0,24,9
"894",2002,11,"MIN","GB",0,0,21,31
"895",2002,11,"HOU","JAX",0,0,24,21
"896",2002,11,"LV","NE",7,0,13,27
"897",2002,11,"ATL","NO",0,0,17,24
"898",2002,11,"DET","NYJ",0,0,31,14
"899",2002,11,"TEN","PIT",0,0,21,31
"900",2002,11,"LAC","SF",0,0,17,20
"901",2002,11,"NYG","WAS",0,0,17,19
"902",2002,12,"CAR","ATL",7,0,35,0
"903",2002,12,"NYJ","BUF",0,0,13,31
"904",2002,12,"PIT","CIN",0,0,21,30
"905",2002,12,"NO","CLE",0,0,24,16
"906",2002,12,"CHI","DET",0,0,17,20
"907",2002,12,"TB","GB",0,0,7,20
"908",2002,12,"DEN","IND",0,0,23,21
"909",2002,12,"DAL","JAX",0,0,17,21
"910",2002,12,"SEA","KC",0,0,31,38
"911",2002,12,"NE","MIN",0,0,17,24
"912",2002,12,"HOU","NYG",0,0,14,13
"913",2002,12,"ARI","LV",0,0,41,21
"914",2002,12,"SF","PHI",7,0,31,17
"915",2002,12,"MIA","LAC",0,0,3,30
"916",2002,12,"WAS","LA",0,0,17,21
"917",2002,12,"BAL","TEN",0,7,12,6
"918",2002,13,"KC","ARI",0,7,0,42
"919",2002,13,"MIN","ATL",0,0,31,24
"920",2002,13,"CIN","BAL",14,0,14,24
"921",2002,13,"CLE","CAR",0,0,13,6
"922",2002,13,"GB","CHI",0,0,21,30
"923",2002,13,"LAC","DEN",0,0,27,30
"924",2002,13,"IND","HOU",0,0,3,20
"925",2002,13,"BUF","MIA",0,0,21,38
"926",2002,13,"DET","NE",7,0,13,12
"927",2002,13,"LV","NYJ",0,0,20,26
"928",2002,13,"JAX","PIT",0,0,25,24
"929",2002,13,"SF","SEA",0,7,24,24
"930",2002,13,"PHI","LA",0,7,3,3
"931",2002,13,"NO","TB",0,0,17,24
"932",2002,13,"NYG","TEN",0,0,31,30
"933",2002,13,"DAL","WAS",0,7,21,20
"934",2002,14,"TB","ATL",0,0,10,34
"935",2002,14,"NE","BUF",0,0,17,27
"936",2002,14,"MIA","CHI",0,0,10,27
"937",2002,14,"CAR","CIN",7,21,24,28
"938",2002,14,"JAX","CLE",0,0,21,20
"939",2002,14,"NYJ","DEN",0,0,13,20
"940",2002,14,"ARI","DET",7,0,13,23
"941",2002,14,"PIT","HOU",21,0,3,6
"942",2002,14,"TEN","IND",0,0,17,27
"943",2002,14,"GB","MIN",0,0,23,27
"944",2002,14,"BAL","NO",0,0,37,24
"945",2002,14,"WAS","NYG",0,0,27,20
"946",2002,14,"LAC","LV",0,0,27,7
"947",2002,14,"SEA","PHI",0,0,27,20
"948",2002,14,"DAL","SF",0,0,31,27
"949",2002,14,"KC","LA",0,14,10,35
"950",2002,15,"LA","ARI",0,7,28,23
"951",2002,15,"HOU","BAL",0,7,23,10
"952",2002,15,"PIT","CAR",0,0,14,30
"953",2002,15,"NYG","DAL",0,7,7,30
"954",2002,15,"SF","GB",0,0,20,13
"955",2002,15,"CLE","IND",0,0,28,24
"956",2002,15,"CIN","JAX",0,0,28,16
"957",2002,15,"DEN","KC",0,0,24,31
"958",2002,15,"NO","MIN",0,0,31,30
"959",2002,15,"TEN","NE",0,7,7,17
"960",2002,15,"CHI","NYJ",0,0,13,20
"961",2002,15,"MIA","LV",0,0,16,23
"962",2002,15,"BUF","LAC",0,0,13,20
"963",2002,15,"ATL","SEA",7,0,24,24
"964",2002,15,"DET","TB",0,0,23,20
"965",2002,15,"PHI","WAS",0,7,21,27
"966",2002,16,"GB","BUF",0,0,0,10
"967",2002,16,"CAR","CHI",0,0,14,24
"968",2002,16,"BAL","CLE",0,0,14,13
"969",2002,16,"LV","DEN",0,0,17,28
"970",2002,16,"ATL","DET",0,0,14,36
"971",2002,16,"WAS","HOU",7,0,3,24
"972",2002,16,"MIN","MIA",0,0,17,20
"973",2002,16,"CIN","NO",0,0,13,21
"974",2002,16,"IND","NYG",0,0,45,27
"975",2002,16,"NE","NYJ",0,0,30,17
"976",2002,16,"DAL","PHI",7,0,20,3
"977",2002,16,"TB","PIT",7,0,10,7
"978",2002,16,"KC","LAC",0,0,23,24
"979",2002,16,"ARI","SF",0,0,17,14
"980",2002,16,"SEA","LA",0,0,10,30
"981",2002,16,"JAX","TEN",7,0,21,10
"982",2002,17,"DEN","ARI",0,0,7,37
"983",2002,17,"CLE","ATL",0,0,16,24
"984",2002,17,"PIT","BAL",0,0,31,34
"985",2002,17,"NO","CAR",0,0,10,6
"986",2002,17,"BUF","CIN",0,0,10,27
"987",2002,17,"WAS","DAL",7,7,7,13
"988",2002,17,"NYJ","GB",0,0,17,42
"989",2002,17,"IND","JAX",0,0,13,20
"990",2002,17,"LV","KC",0,0,0,24
"991",2002,17,"NE","MIA",0,0,24,26
"992",2002,17,"DET","MIN",7,14,31,24
"993",2002,17,"NYG","PHI",0,0,7,10
"994",2002,17,"LAC","SEA",0,0,31,27
"995",2002,17,"LA","SF",0,7,20,24
"996",2002,17,"CHI","TB",0,0,15,0
"997",2002,17,"HOU","TEN",0,0,13,3
"998",2003,1,"DET","ARI",0,14,24,28
"999",2003,1,"DAL","ATL",0,0,27,14
"1000",2003,1,"PIT","BAL",0,0,14,34
"1001",2003,1,"SF","CHI",0,7,7,43
"1002",2003,1,"CIN","DEN",7,0,23,10
"1003",2003,1,"MIA","HOU",0,0,22,21
"1004",2003,1,"CLE","IND",0,0,9,6
"1005",2003,1,"CAR","JAX",0,0,24,24
"1006",2003,1,"GB","MIN",0,0,30,24
"1007",2003,1,"BUF","NE",0,7,0,24
"1008",2003,1,"SEA","NO",0,0,10,27
"1009",2003,1,"WAS","NYJ",0,0,13,16
"1010",2003,1,"TEN","LV",0,0,20,26
"1011",2003,1,"KC","LAC",0,0,14,27
"1012",2003,1,"NYG","LA",0,7,13,16
"1013",2003,1,"PHI","TB",0,0,17,0
"1014",2003,2,"JAX","BUF",0,0,38,17
"1015",2003,2,"TB","CAR",0,0,12,10
"1016",2003,2,"MIN","CHI",0,0,13,24
"1017",2003,2,"LV","CIN",0,7,20,16
"1018",2003,2,"BAL","CLE",0,7,13,26
"1019",2003,2,"NYG","DAL",7,7,28,24
"1020",2003,2,"LAC","DEN",0,0,37,13
"1021",2003,2,"GB","DET",0,7,6,24
"1022",2003,2,"NO","HOU",0,7,10,24
"1023",2003,2,"NYJ","MIA",0,0,21,10
"1024",2003,2,"PHI","NE",7,0,24,10
"1025",2003,2,"KC","PIT",7,7,13,35
"1026",2003,2,"ARI","SEA",7,0,31,0
"1027",2003,2,"LA","SF",0,0,24,27
"1028",2003,2,"IND","TEN",0,7,7,26
"1029",2003,2,"ATL","WAS",0,0,31,31
"1030",2003,3,"LAC","BAL",0,0,24,10
"1031",2003,3,"MIA","BUF",7,0,0,17
"1032",2003,3,"SF","CLE",0,0,14,12
"1033",2003,3,"ARI","GB",0,0,13,20
"1034",2003,3,"IND","JAX",0,0,13,23
"1035",2003,3,"HOU","KC",14,0,28,14
"1036",2003,3,"DET","MIN",0,0,24,13
"1037",2003,3,"TEN","NO",0,0,10,27
"1038",2003,3,"WAS","NYG",0,0,24,20
"1039",2003,3,"NE","NYJ",0,7,16,16
"1040",2003,3,"DEN","LV",0,0,10,31
"1041",2003,3,"CIN","PIT",0,0,17,10
"1042",2003,3,"SEA","LA",0,0,23,24
"1043",2003,3,"ATL","TB",0,0,31,10
"1044",2003,4,"LA","ARI",0,0,14,37
"1045",2003,4,"CAR","ATL",0,0,3,23
"1046",2003,4,"CLE","CIN",0,0,21,14
"1047",2003,4,"NYJ","DAL",0,0,17,6
"1048",2003,4,"DEN","DET",0,0,17,20
"1049",2003,4,"CHI","GB",0,0,38,23
"1050",2003,4,"NO","IND",7,0,48,20
"1051",2003,4,"HOU","JAX",0,0,20,24
"1052",2003,4,"BAL","KC",0,0,17,10
"1053",2003,4,"WAS","NE",0,0,17,20
"1054",2003,4,"BUF","PHI",0,0,23,14
"1055",2003,4,"LV","LAC",0,0,31,34
"1056",2003,4,"MIN","SF",0,0,7,35
"1057",2003,4,"PIT","TEN",7,0,21,13
"1058",2003,5,"DAL","ARI",0,0,7,20
"1059",2003,5,"BUF","CIN",0,0,16,23
"1060",2003,5,"PIT","CLE",7,0,27,13
"1061",2003,5,"KC","DEN",0,7,23,17
"1062",2003,5,"SF","DET",0,0,17,24
"1063",2003,5,"TB","IND",0,7,38,28
"1064",2003,5,"NYG","MIA",0,0,23,10
"1065",2003,5,"ATL","MIN",0,0,34,27
"1066",2003,5,"CAR","NO",0,0,13,20
"1067",2003,5,"CHI","LV",0,0,22,23
"1068",2003,5,"JAX","LAC",0,0,21,27
"1069",2003,5,"GB","SEA",0,0,13,35
"1070",2003,5,"NE","TEN",0,7,29,31
"1071",2003,5,"PHI","WAS",0,7,26,20
"1072",2003,6,"LA","ATL",0,7,0,27
"1073",2003,6,"ARI","BAL",14,0,12,17
"1074",2003,6,"NYJ","BUF",0,0,3,30
"1075",2003,6,"IND","CAR",0,0,23,20
"1076",2003,6,"NO","CHI",0,0,13,20
"1077",2003,6,"TEN","HOU",0,7,17,31
"1078",2003,6,"GB","KC",7,0,34,34
"1079",2003,6,"JAX","MIA",7,0,17,10
"1080",2003,6,"NE","NYG",0,7,6,10
"1081",2003,6,"CLE","LV",0,0,7,13
"1082",2003,6,"DAL","PHI",0,0,21,23
"1083",2003,6,"DEN","PIT",0,0,13,17
"1084",2003,6,"SEA","SF",0,0,20,20
"1085",2003,6,"WAS","TB",7,0,28,13
"1086",2003,7,"CIN","BAL",0,0,24,34
"1087",2003,7,"SEA","CHI",0,0,16,24
"1088",2003,7,"DET","DAL",7,7,31,0
"1089",2003,7,"MIN","DEN",0,7,20,21
"1090",2003,7,"LA","GB",0,0,24,34
"1091",2003,7,"LV","KC",0,0,17,10
"1092",2003,7,"MIA","NE",0,0,20,13
"1093",2003,7,"ATL","NO",0,0,45,17
"1094",2003,7,"HOU","NYJ",0,0,20,14
"1095",2003,7,"NYG","PHI",7,0,7,10
"1096",2003,7,"CLE","LAC",7,0,19,20
"1097",2003,7,"SF","TB",0,0,7,24
"1098",2003,7,"CAR","TEN",7,0,30,17
"1099",2003,7,"BUF","WAS",0,0,7,24
"1100",2003,8,"KC","BUF",0,0,3,38
"1101",2003,8,"NO","CAR",0,0,23,20
"1102",2003,8,"NE","CLE",0,0,3,9
"1103",2003,8,"TB","DAL",0,0,0,16
"1104",2003,8,"BAL","DEN",0,0,6,26
"1105",2003,8,"CHI","DET",0,0,14,24
"1106",2003,8,"IND","HOU",0,0,21,30
"1107",2003,8,"LAC","MIA",0,0,24,10
"1108",2003,8,"MIN","NYG",0,0,30,17
"1109",2003,8,"PHI","NYJ",0,0,17,24
"1110",2003,8,"CIN","SEA",0,0,24,27
"1111",2003,8,"ARI","SF",0,0,14,16
"1112",2003,8,"PIT","LA",0,7,34,14
"1113",2003,8,"JAX","TEN",0,0,30,17
"1114",2003,9,"HOU","CAR",0,0,10,14
"1115",2003,9,"ARI","CIN",0,0,14,17
"1116",2003,9,"MIN","GB",0,0,30,27
"1117",2003,9,"MIA","IND",0,0,23,17
"1118",2003,9,"BAL","JAX",7,0,10,23
"1119",2003,9,"DEN","NE",0,7,30,17
"1120",2003,9,"TB","NO",7,0,10,14
"1121",2003,9,"NYJ","NYG",0,0,30,28
"1122",2003,9,"DET","LV",0,0,13,23
"1123",2003,9,"ATL","PHI",0,0,23,16
"1124",2003,9,"SEA","PIT",0,0,16,23
"1125",2003,9,"CHI","LAC",0,0,7,20
"1126",2003,9,"SF","LA",0,0,10,31
"1127",2003,9,"DAL","WAS",0,0,14,21
"1128",2003,10,"PIT","ARI",0,7,17,21
"1129",2003,10,"NYG","ATL",0,0,28,7
"1130",2003,10,"LA","BAL",0,7,23,26
"1131",2003,10,"DAL","BUF",0,0,6,10
"1132",2003,10,"DET","CHI",0,0,10,12
"1133",2003,10,"KC","CLE",0,0,20,41
"1134",2003,10,"CIN","HOU",0,0,27,34
"1135",2003,10,"JAX","IND",0,0,23,28
"1136",2003,10,"TEN","MIA",0,7,7,24
